label,img_distance,anomaly_score,z_distance
0,0.001127171330153942,0.004557892680168152,0.0015634313458576798
1,0.05837943032383919,0.08709624409675598,0.016742177307605743
0,0.03804813697934151,0.07090535759925842,0.007385217119008303
1,0.047864627093076706,0.07578100264072418,0.00827027764171362
1,0.05143404006958008,0.07861452549695969,0.006679739337414503
0,0.0768318846821785,0.11011172831058502,0.018608333542943
1,0.0865277647972107,0.17549407482147217,0.009235980920493603
1,0.08680754899978638,0.17543411254882812,0.013445244170725346
1,0.03644866496324539,0.05757107213139534,0.005589329171925783
0,0.08538678288459778,0.0956043004989624,0.019899075850844383
1,0.07864934951066971,0.11206173151731491,0.019451377913355827
0,0.04732434079051018,0.14080515503883362,0.023573707789182663
1,0.0564715676009655,0.09360708296298981,0.016211286187171936
1,0.03318491205573082,0.051722437143325806,0.012602410279214382
0,0.08863520622253418,0.11767387390136719,0.012564093805849552
1,0.08297591656446457,0.12154068052768707,0.021977486088871956
0,0.08035820722579956,0.11384324729442596,0.02064909040927887
1,0.0913209617137909,0.16589680314064026,0.021462731063365936
1,0.04232661798596382,0.07447579503059387,0.016129182651638985
1,0.036291856318712234,0.0816655308008194,0.011037259362637997
1,0.06479573994874954,0.14385196566581726,0.019169442355632782
0,0.05882863327860832,0.09661880135536194,0.012711925432085991
0,0.053563352674245834,0.09326393902301788,0.01680092141032219
0,0.07065197825431824,0.10856984555721283,0.021951880306005478
0,0.014758437871932983,0.03103034757077694,0.009823139756917953
1,0.11717867106199265,0.15742233395576477,0.036893635988235474
1,0.10577383637428284,0.187469482421875,0.022151745855808258
0,0.13144268095493317,0.16028356552124023,0.027106525376439095
1,0.06629122048616409,0.08353392779827118,0.0224679596722126
1,0.050715457648038864,0.10814103484153748,0.016906481236219406
1,0.08764538168907166,0.10910330712795258,0.020294852554798126
1,0.06412076205015182,0.10202200710773468,0.02187460847198963
1,0.02295605279505253,0.03275730088353157,0.01596936769783497
1,0.11156654357910156,0.15977095067501068,0.028941791504621506
1,0.05872197449207306,0.06664272397756577,0.012069039046764374
1,0.07660870254039764,0.11147913336753845,0.0200657956302166
1,0.1113176941871643,0.1861262321472168,0.021907245740294456
0,0.017914557829499245,0.02825004979968071,0.0032516000792384148
1,0.08917655795812607,0.12645912170410156,0.022076033055782318
1,0.040793467313051224,0.0710543617606163,0.011474285274744034
1,0.05627031996846199,0.08194047212600708,0.021923720836639404
1,0.054762374609708786,0.06672151386737823,0.01635548286139965
0,0.0010889008408412337,0.004567421972751617,0.0012420137645676732
0,0.005380719434469938,0.013158511370420456,0.0029324686620384455
1,0.06702756136655807,0.10381569713354111,0.01489266473799944
0,0.026910921558737755,0.05009845644235611,0.008638579398393631
1,0.03983146324753761,0.061262425035238266,0.01969415508210659
1,0.09294364601373672,0.16090631484985352,0.032614752650260925
1,0.05488217994570732,0.1051357313990593,0.01662953570485115
1,0.04690029099583626,0.0775054395198822,0.009381990879774094
1,0.04358452185988426,0.06278836727142334,0.008817259222269058
1,0.03954387828707695,0.0598335936665535,0.011122374795377254
1,0.044404178857803345,0.09348137676715851,0.013247703202068806
1,0.05833540856838226,0.07820162922143936,0.014505402185022831
0,0.060266267508268356,0.07131516933441162,0.014618227258324623
1,0.06647767871618271,0.08802234381437302,0.013195488601922989
1,0.10219743847846985,0.1717875450849533,0.015475323423743248
1,0.052169740200042725,0.12218739092350006,0.020833997055888176
0,0.0017848494462668896,0.005734064616262913,0.0018604665528982878
0,0.030911341309547424,0.05000977963209152,0.01860244758427143
1,0.08448350429534912,0.09886091202497482,0.024304741993546486
1,0.12384414672851562,0.19168812036514282,0.030960602685809135
0,0.006438812706619501,0.018593929708003998,0.021109001711010933
1,0.04155372455716133,0.06636393070220947,0.00600767508149147
0,0.023506948724389076,0.03821026161313057,0.014104493893682957
1,0.022504329681396484,0.035010866820812225,0.013221553526818752
1,0.033006634563207626,0.04330095648765564,0.007065830286592245
0,0.08476265519857407,0.1448964774608612,0.02745654433965683
1,0.09183323383331299,0.11797930300235748,0.016841376200318336
1,0.07793230563402176,0.14486350119113922,0.02454141341149807
1,0.050879333168268204,0.07178349792957306,0.010291188023984432
0,0.05551378056406975,0.06199263781309128,0.011598914861679077
0,0.11051217466592789,0.14572082459926605,0.021623311564326286
0,0.04178628325462341,0.08393845707178116,0.010531788691878319
1,0.07823511213064194,0.12083905190229416,0.017354784533381462
1,0.11037591099739075,0.17850361764431,0.02231057919561863
1,0.03532002493739128,0.04769441485404968,0.008517777547240257
1,0.05691574141383171,0.07632914185523987,0.019651444628834724
1,0.049614500254392624,0.08076278865337372,0.02139463648200035
1,0.06162775680422783,0.0770997554063797,0.01215173676609993
1,0.0358806811273098,0.05495131015777588,0.008668642491102219
0,0.0016029976541176438,0.005239807069301605,0.0014875063207000494
1,0.16982491314411163,0.31771573424339294,0.036394789814949036
1,0.09311342984437943,0.13639475405216217,0.01841922290623188
1,0.0651552602648735,0.12400580942630768,0.01691722869873047
1,0.06626513600349426,0.10697000473737717,0.019084418192505836
1,0.08788439631462097,0.18027643859386444,0.023601531982421875
0,0.0642113983631134,0.10778150707483292,0.008600476197898388
1,0.09211096912622452,0.12916657328605652,0.022838249802589417
1,0.06692963093519211,0.07841742783784866,0.019691120833158493
1,0.05901705101132393,0.08507392555475235,0.013902592472732067
1,0.071625255048275,0.10954327136278152,0.022981474176049232
1,0.11058465391397476,0.1401275396347046,0.01859155111014843
1,0.07889129966497421,0.10532759875059128,0.02298162877559662
0,0.0017751430859789252,0.005922773387283087,0.0017356163589283824
1,0.05175868794322014,0.0720769613981247,0.014494500122964382
1,0.14836084842681885,0.21521666646003723,0.027970781549811363
1,0.08873456716537476,0.16143491864204407,0.02615801803767681
1,0.05127611756324768,0.07186391949653625,0.012030700221657753
0,0.11335014551877975,0.19012382626533508,0.026731528341770172
1,0.01743537187576294,0.023850243538618088,0.010220319963991642
0,0.08671104162931442,0.14618685841560364,0.01940893940627575
1,0.08393273502588272,0.11441454291343689,0.01719219982624054
0,0.023412207141518593,0.044034481048583984,0.013256055302917957
1,0.04072010889649391,0.05972101166844368,0.007455528248101473
0,0.09962859004735947,0.11927270889282227,0.01936526782810688
1,0.06657981872558594,0.08103064447641373,0.016498209908604622
0,0.061291541904211044,0.08596475422382355,0.03182553872466087
0,0.06002602353692055,0.08644639700651169,0.02195034921169281
1,0.04720352962613106,0.060212768614292145,0.010963503271341324
1,0.027256809175014496,0.04654834792017937,0.015093624591827393
1,0.03645281866192818,0.05172056332230568,0.014229830354452133
1,0.08339592814445496,0.11619792878627777,0.019491886720061302
1,0.029850592836737633,0.03758282959461212,0.010857663117349148
1,0.027952590957283974,0.08313190191984177,0.011238057166337967
0,0.13938157260417938,0.18613000214099884,0.020148932933807373
0,0.08940389752388,0.12197709083557129,0.01432167086750269
0,0.004958081990480423,0.019339971244335175,0.0006144261569716036
0,0.09362944215536118,0.10966500639915466,0.016997426748275757
1,0.039088357239961624,0.10261523723602295,0.01040005311369896
1,0.07778462022542953,0.11747041344642639,0.012157580815255642
0,0.0015866007888689637,0.005662738811224699,0.0018145819194614887
1,0.07268212735652924,0.09361294656991959,0.018183309584856033
1,0.03599878028035164,0.07548929750919342,0.00613174494355917
0,0.007422149181365967,0.019470645114779472,0.004384876694530249
1,0.07584606856107712,0.12543612718582153,0.018269294872879982
1,0.049527909606695175,0.0818679928779602,0.007702776230871677
1,0.1288989782333374,0.17834530770778656,0.02416333183646202
0,0.09837886691093445,0.1392926424741745,0.014430036768317223
0,0.06898995488882065,0.09597575664520264,0.009535582736134529
1,0.01937386952340603,0.037840016186237335,0.011017566546797752
1,0.06647438555955887,0.14469502866268158,0.01787945255637169
1,0.10456355661153793,0.12189556658267975,0.017229143530130386
0,0.04910512641072273,0.08189424872398376,0.017515670508146286
1,0.16010557115077972,0.24646127223968506,0.025771761313080788
0,0.12043154239654541,0.18026818335056305,0.021557478234171867
0,0.12269238382577896,0.1872619241476059,0.020559240132570267
1,0.042631860822439194,0.05718589574098587,0.012139136902987957
0,0.08510320633649826,0.10397197306156158,0.031505122780799866
1,0.08925241976976395,0.12433585524559021,0.02067803591489792
1,0.043006207793951035,0.057851552963256836,0.013951974920928478
1,0.08706426620483398,0.16403982043266296,0.02191299758851528
1,0.09634596109390259,0.15517942607402802,0.016180457547307014
